OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
IRIDIUM 33 DEB,1997-051YA,2024-10-03T01:18:04.181184,14.4801373000,0.0013100000,86.3602000000,198.8170000000,92.1766000000,268.0938000000,0,U,37565,999,59523,0.0040936000,0.0001525800,0E-10
IRIDIUM 33 DEB,1997-051YD,2024-10-03T22:52:33.074112,14.3013904700,0.0142999000,86.3370000000,352.4263000000,92.0176000000,269.7400000000,0,U,38017,999,55148,0.0271890000,0.0007940100,0E-10
IRIDIUM 33 DEB,1997-051YG,2024-10-05T07:11:21.158880,14.8090617000,0.0078800000,86.2678000000,287.1956000000,148.3852000000,212.2139000000,0,U,38020,999,77954,0.0368080000,0.0031247700,0E-10
IRIDIUM 33 DEB,1997-051YJ,2024-10-02T12:46:12.184608,14.3663565800,0.0054369000,86.2790000000,206.6224000000,41.2623000000,319.2662000000,0,U,38022,999,80734,0.0067420000,0.0002023400,0E-10
IRIDIUM 33 DEB,1997-051YQ,2024-10-05T11:27:49.289184,14.4396403600,0.0030634000,86.3343000000,188.2317000000,117.4902000000,242.9419000000,0,U,38028,999,59237,0.0015188000,0.0000523500,0E-10
IRIDIUM 33 DEB,1997-051ZB,2024-09-14T10:16:51.466080,14.8678533600,0.0003598000,86.3051000000,151.2729000000,100.3132000000,259.8498000000,0,U,38227,999,59179,0.0177050000,0.0016126000,0E-10
IRIDIUM 33 DEB,1997-051ZC,2024-10-06T04:24:44.156160,14.2586475000,0.0066649000,86.2945000000,232.0226000000,141.2471000000,283.1062000000,0,U,38228,999,78983,0.0021225000,0.0000518800,0E-10
IRIDIUM 33 DEB,1997-051ZD,2024-09-30T01:46:00.924384,14.1853126600,0.0173932000,86.3708000000,43.9998000000,338.7518000000,20.6503000000,0,U,38229,999,75456,0.0093177000,0.0002245500,0E-10
IRIDIUM 33 DEB,1997-051ZL,2024-10-05T22:55:57.617472,14.7430383100,0.0036287000,86.2432000000,165.5531000000,225.6079000000,134.2166000000,0,U,38236,999,72204,0.0098468000,0.0006642600,0E-10
IRIDIUM 33 DEB,1997-051ZR,2024-10-05T10:40:27.727104,14.5019986200,0.0006310000,86.3314000000,181.0477000000,68.0813000000,292.1061000000,0,U,38241,999,53909,0.0041567000,0.0001620800,0E-10
IRIDIUM 33 DEB,1997-051AAB,2024-10-06T00:49:49.893600,14.4705903000,0.0033420000,86.3327000000,198.0492000000,89.8653000000,270.6379000000,0,U,38474,999,80121,0.0040384000,0.0001484300,0E-10
IRIDIUM 33 DEB,1997-051AAE,2024-10-03T05:46:35.049216,13.5224889700,0.0434819000,86.4029000000,265.4729000000,51.1419000000,312.7697000000,0,U,38477,999,70769,0.0158680000,0.0001903900,0E-10
IRIDIUM 33 DEB,1997-051AAJ,2024-10-04T06:21:23.352768,14.4263974000,0.0074571000,85.9710000000,24.0364000000,197.3991000000,162.4653000000,0,U,39777,999,56599,0.0097910000,0.0003379600,0E-10
IRIDIUM 33 DEB,1997-051AAK,2024-10-05T14:38:58.347456,14.4852460000,0.0011333000,86.3813000000,230.3447000000,50.5552000000,309.6653000000,0,U,39778,999,54408,0.0065182000,0.0002457200,0E-10
IRIDIUM 33 DEB,1997-051AAN,2024-09-28T06:03:51.159744,14.0565845600,0.0221327000,86.3787000000,77.8944000000,222.2617000000,315.9964000000,0,U,39781,999,1875,0.0140890000,0.0002871500,0E-10
IRIDIUM 33 DEB,1997-051AAQ,2024-09-26T08:13:06.334752,14.6326419600,0.0041259000,86.1558000000,111.4907000000,290.6399000000,245.8984000000,0,U,39783,999,65697,0.0070815000,0.0003713200,0E-10
IRIDIUM 33 DEB,1997-051AAZ,2024-09-14T09:09:08.463744,14.3653431300,0.0124340000,86.4092000000,47.3970000000,115.2985000000,246.1155000000,0,U,39792,999,52865,0.0484530000,0.0015879500,0E-10
IRIDIUM 33 DEB,1997-051ABJ,2024-10-05T13:12:46.884096,14.6885122700,0.0015220000,86.3703000000,199.1425000000,108.4423000000,65.3328000000,0,U,40996,999,56069,0.0097584000,0.0005754100,0E-10
IRIDIUM 33 DEB,1997-051ABL,2024-10-01T15:50:44.153664,14.4215501000,0.0010774000,86.3827000000,239.8534000000,83.6499000000,40.7976000000,0,U,40998,999,802,0.0022455000,0.0000741400,0E-10
IRIDIUM 33 DEB,1997-051ABN,2024-09-24T14:01:58.779840,14.1070309000,0.0251725000,86.2834000000,22.3363000000,257.5428000000,113.0867000000,0,U,46435,999,64561,0.0174030000,0.0004203000,0E-10
IRIDIUM 33 DEB,1997-051ABR,2024-09-17T03:06:58.254624,14.3706913400,0.0046435000,86.2705000000,200.3512000000,20.1436000000,40.5813000000,0,U,46734,999,56512,0.0034171000,0.0001029300,0E-10
IRIDIUM 33 DEB,1997-051ABX,2024-10-03T23:51:18.590688,14.5506752200,0.0022447000,86.3430000000,172.7181000000,4.8718000000,6.5981000000,0,U,46965,999,55932,0.0041184000,0.0001786600,0E-10
IRIDIUM 33 DEB,1997-051ACD,2024-10-03T11:09:12.342816,14.7172570300,0.0015820000,86.3486000000,173.3132000000,24.6551000000,152.2788000000,0,U,46971,999,66579,0.0080222000,0.0005046000,0E-10
IRIDIUM 33 DEB,1997-051ACE,2024-10-05T14:36:19.177920,14.4726909600,0.0012700000,86.3898000000,225.2949000000,105.0041000000,20.0959000000,0,U,46972,999,71385,0.0036313000,0.0001332400,0E-10
IRIDIUM 33 DEB,1997-051ACG,2024-10-03T18:27:40.666752,14.3050840800,0.0114996000,86.3014000000,293.0599000000,171.0676000000,189.2602000000,0,U,46974,999,51255,0.0085697000,0.0002407300,0E-10
IRIDIUM 33 DEB,1997-051ACM,2024-10-04T03:59:23.426304,14.5716431700,0.0043238000,86.3519000000,244.8591000000,308.8879000000,50.8475000000,0,U,46979,999,29030,0.0155930000,0.0007193500,0E-10
