OBJECT_NAME,OBJECT_ID,EPOCH,x,y,z,Cluster,Density
COSMOS 2251 DEB,1993-036HM,2024-10-05T21:25:55.923168,5824.803922920596,-1253.0948476826127,4653.456111799877,-1,-28.219902176571246
COSMOS 2251 DEB,1993-036HP,2024-10-05T19:04:43.001760,2492.777462711603,-7468.459728600633,-429.6871575436932,-1,-28.407609503753882
COSMOS 2251 DEB,1993-036HS,2024-10-05T17:12:08.100288,-2095.8027261325433,-5370.272065652816,4118.689027437851,-1,-28.48441793297674
COSMOS 2251 DEB,1993-036HT,2024-10-05T14:06:18.592416,905.7349478460171,2795.3592650996097,-6343.21163204648,2,-27.268992327300026
COSMOS 2251 DEB,1993-036HU,2024-10-06T01:37:24.104640,1920.202192216174,-304.3835659037961,6712.3617827802955,3,-27.44616856247511
COSMOS 2251 DEB,1993-036HW,2024-10-05T15:32:06.675936,-1177.3199891337313,3029.1279475842657,6354.096045278198,16,-27.489827136954617
COSMOS 2251 DEB,1993-036HX,2024-10-06T02:14:16.332576,-1653.970037609008,6732.243139883982,-1388.5213588798806,-1,-28.79911937341032
COSMOS 2251 DEB,1993-036HY,2024-10-05T20:35:11.340960,2879.5332396075946,-1340.3662687099384,-6386.764827313791,2,-27.42269297342184
COSMOS 2251 DEB,1993-036JB,2024-10-05T20:13:23.783232,-3208.2667092629817,-1888.528474507024,6094.678332658869,17,-27.8532521012677
COSMOS 2251 DEB,1993-036JG,2024-10-05T20:19:54.713856,176.59774489545595,2161.4065684944294,6827.059664674393,3,-27.353382782116455
COSMOS 2251 DEB,1993-036JH,2024-10-05T22:27:15.669792,-1253.1856989644891,6401.6485714774435,2917.4416603075856,11,-28.009114858822628
COSMOS 2251 DEB,1993-036JM,2024-10-06T02:18:48.422592,-6043.178494441869,-3743.061207086159,-645.8800827486845,33,-28.134455600123452
COSMOS 2251 DEB,1993-036JQ,2024-10-05T20:21:43.183008,-4490.729795859066,-4685.5510670653375,3226.1891829735614,-1,-28.02258352011407
COSMOS 2251 DEB,1993-036JR,2024-10-05T13:31:49.156896,-4457.649530587477,-3520.184558073996,-4047.483025549527,-1,-28.556045744827763
COSMOS 2251 DEB,1993-036JT,2024-10-05T23:42:58.173120,-4583.855750560958,5052.05767066078,2407.140879305067,-1,-28.477374683683735
COSMOS 2251 DEB,1993-036JU,2024-10-05T13:16:00.863328,2226.8288106399227,869.0101944484867,-6573.041583314652,2,-27.32599285352817
COSMOS 2251 DEB,1993-036JV,2024-10-06T02:45:00.608832,-6772.083188148916,3113.561434487045,-1190.423401514131,-1,-28.4399611494469
COSMOS 2251 DEB,1993-036JW,2024-10-05T18:42:20.299968,-409.4041126325144,6761.139835191185,2141.459204942245,-1,-28.065743469618226
COSMOS 2251 DEB,1993-036JY,2024-10-05T22:17:11.325120,2262.8346879041355,1236.2700749726134,6652.7329594999055,3,-27.245467118739242
COSMOS 2251 DEB,1993-036JZ,2024-10-05T16:43:10.763040,-2208.274560254415,-1055.3499781960074,-6706.943384075621,6,-27.348604827567122
COSMOS 2251 DEB,1993-036KB,2024-10-05T22:05:36.180960,3414.548384582064,1237.744237999215,6141.644065683682,3,-27.32065447701696
COSMOS 2251 DEB,1993-036KC,2024-10-05T12:41:59.181216,-4550.6558596210525,520.2365116737798,-5482.838900352937,6,-27.44095111771378
COSMOS 2251 DEB,1993-036KH,2024-10-04T15:55:52.987008,-3759.2156281683597,-2671.073198362529,-5385.080017607544,18,-27.986668532379824
COSMOS 2251 DEB,1993-036KK,2024-10-05T19:54:59.337216,5250.264665436472,-4176.869558955212,-2311.085569477808,0,-27.989837748669274
COSMOS 2251 DEB,1993-036KL,2024-10-05T15:43:52.701312,6967.0487235244855,744.8149828588782,-564.468999665356,21,-28.005023465490893
COSMOS 2251 DEB,1993-036KM,2024-10-05T03:02:00.991104,-1792.136177243775,5071.248518151196,-4665.940438921565,-1,-28.28053842984837
COSMOS 2251 DEB,1993-036KN,2024-10-05T16:42:40.677696,2800.5977406209804,6218.477014165474,2231.744053045558,-1,-28.08719052669563
COSMOS 2251 DEB,1993-036KP,2024-10-05T18:59:29.406048,-5155.89539526829,-1413.7268553522665,4656.096913306581,19,-27.929128149727497
COSMOS 2251 DEB,1993-036KR,2024-10-05T16:50:30.535584,-2524.0031338697586,-6608.2042355937165,2151.1564039064865,-1,-28.603534985001566
COSMOS 2251 DEB,1993-036KS,2024-10-05T23:55:35.897664,1181.0500931718632,2180.5722987437252,-7011.82652672962,2,-27.25294354860045
COSMOS 2251 DEB,1993-036KT,2024-10-06T02:25:13.318176,4788.142992937934,3040.301050198007,4240.276567665798,20,-27.784640189041895
COSMOS 2251 DEB,1993-036KU,2024-10-05T13:31:10.593984,-1014.9163605752714,-5973.116979643202,2986.19569050602,-1,-28.4794893884727
