OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
COSMOS 2251 DEB,1993-036CB,2024-10-05T11:50:07.917216,15.0365559400,0.0026359000,74.0602000000,175.9753000000,333.2855000000,200.1471000000,0,U,33834,999,83791,0.0065677000,0.0009174900,0E-10
COSMOS 2251 DEB,1993-036CC,2024-10-05T20:44:52.662624,14.5565640100,0.0062216000,74.0618000000,205.4219000000,9.1716000000,46.8596000000,0,U,33835,999,82474,0.0062300000,0.0002801600,0E-10
COSMOS 2251 DEB,1993-036CD,2024-10-05T13:51:10.416960,14.6823150900,0.0031122000,74.0042000000,26.7759000000,346.0896000000,24.9729000000,0,U,33836,999,57704,0.0051704000,0.0003011200,0E-10
COSMOS 2251 DEB,1993-036CE,2024-10-05T22:03:48.658752,14.4901653300,0.0034605000,74.0132000000,149.5602000000,117.9454000000,242.5215000000,0,U,33837,999,82522,0.0014379000,0.0000547300,0E-10
COSMOS 2251 DEB,1993-036CF,2024-10-06T03:21:37.207872,14.4607079200,0.0025999000,74.0388000000,238.7231000000,108.5205000000,263.3728000000,0,U,33838,999,82332,0.0027251000,0.0000975000,0E-10
COSMOS 2251 DEB,1993-036CG,2024-10-05T20:53:26.016864,14.6227041400,0.0086960000,74.0409000000,317.0099000000,181.4909000000,351.6456000000,0,U,33839,999,83247,0.0012528000,0.0000664600,0E-10
COSMOS 2251 DEB,1993-036CJ,2024-10-06T04:38:24.462816,14.3681586600,0.0020602000,74.0412000000,353.8854000000,187.3797000000,202.1133000000,0,U,33841,999,81947,0.0011357000,0.0000333800,0E-10
COSMOS 2251 DEB,1993-036CK,2024-10-05T20:20:52.271808,14.4103547000,0.0046907000,74.0336000000,302.2856000000,158.4138000000,201.9009000000,0,U,33842,999,82097,0.0015699000,0.0000509400,0E-10
COSMOS 2251 DEB,1993-036CL,2024-10-06T01:52:30.261792,15.0948853700,0.0085266000,73.9662000000,40.9127000000,299.4816000000,59.7889000000,0,U,33843,999,82833,0.0102970000,0.0018394900,0E-10
COSMOS 2251 DEB,1993-036CM,2024-10-05T21:17:43.204704,14.3191208300,0.0050580000,74.0660000000,122.1104000000,253.3292000000,224.2902000000,0,U,33844,999,81525,0.0019307000,0.0000522300,0E-10
COSMOS 2251 DEB,1993-036CR,2024-10-06T05:06:23.272704,14.3903583400,0.0046787000,74.0331000000,79.7373000000,244.2474000000,289.5577000000,0,U,33848,999,81647,0.0049244000,0.0001541400,0E-10
